time,latitude,longitude,p_msl
UTC,degrees_north,degrees_east,hPa
2023-03-31T18:00:00Z,-57.5,142.5,996.1136779785156
2023-03-31T18:00:00Z,-57.5,143.5,996.8136901855469
2023-03-31T18:00:00Z,-57.5,144.5,997.6136779785156
2023-03-31T18:00:00Z,-57.5,145.5,998.4886627197266
2023-03-31T18:00:00Z,-57.5,146.5,999.3636627197266
2023-03-31T18:00:00Z,-57.5,147.5,1000.1636657714844
2023-03-31T18:00:00Z,-57.5,148.5,1000.8636627197266
2023-03-31T18:00:00Z,-57.5,149.5,1001.388671875
2023-03-31T18:00:00Z,-57.5,150.5,1001.6886749267578
2023-03-31T18:00:00Z,-57.5,151.5,1001.7886657714844
2023-03-31T18:00:00Z,-57.5,152.5,1001.638671875
2023-03-31T18:00:00Z,-57.5,153.5,1001.1886749267578
2023-03-31T18:00:00Z,-57.5,154.5,1000.4386749267578
2023-03-31T18:00:00Z,-57.5,155.5,999.4386749267578
2023-03-31T18:00:00Z,-57.5,156.5,998.4636688232422
2023-03-31T18:00:00Z,-57.5,157.5,997.8636779785156
2023-03-31T18:00:00Z,-57.5,158.5,997.763671875
2023-03-31T18:00:00Z,-57.5,159.5,998.2636566162109
2023-03-31T18:00:00Z,-57.5,160.5,999.2636566162109
2023-03-31T18:00:00Z,-57.5,161.5,1000.5386657714844
2023-03-31T18:00:00Z,-57.5,162.5,1001.9386749267578
2023-03-31T18:00:00Z,-57.5,163.5,1003.2886657714844
2023-03-31T18:00:00Z,-57.5,164.5,1004.6136627197266
2023-03-31T18:00:00Z,-57.5,165.5,1005.9886627197266
2023-03-31T18:00:00Z,-57.5,166.5,1007.388671875
2023-03-31T18:00:00Z,-57.5,167.5,1008.7636871337891
2023-03-31T18:00:00Z,-57.5,168.5,1010.1136779785156
2023-03-31T18:00:00Z,-57.5,169.5,1011.4636688232422
2023-03-31T18:00:00Z,-57.5,170.5,1012.7886657714844
2023-03-31T18:00:00Z,-57.5,171.5,1014.0636596679688
2023-03-31T18:00:00Z,-57.5,172.5,1015.3386535644531
2023-03-31T18:00:00Z,-57.5,173.5,1016.638671875
2023-03-31T18:00:00Z,-57.5,174.5,1017.9386749267578
2023-03-31T18:00:00Z,-57.5,175.5,1019.2386627197266
2023-03-31T18:00:00Z,-57.5,176.5,1020.5636749267578
2023-03-31T18:00:00Z,-57.5,177.5,1021.9136657714844
2023-03-31T18:00:00Z,-57.5,178.5,1023.263671875
2023-03-31T18:00:00Z,-57.5,179.5,1024.6136627197266
2023-03-31T18:00:00Z,-56.5,-179.5,1025.1136779785156
2023-03-31T18:00:00Z,-56.5,-178.5,1026.4386596679688
2023-03-31T18:00:00Z,-56.5,-177.5,1027.6886596679688
2023-03-31T18:00:00Z,-56.5,-176.5,1028.8636779785156
2023-03-31T18:00:00Z,-56.5,-175.5,1029.9636840820312
2023-03-31T18:00:00Z,-56.5,-174.5,1030.9637145996094
2023-03-31T18:00:00Z,-56.5,-173.5,1031.8636779785156
2023-03-31T18:00:00Z,-56.5,-172.5,1032.6886596679688
2023-03-31T18:00:00Z,-56.5,-171.5,1033.4636840820312
2023-03-31T18:00:00Z,-56.5,-170.5,1034.1636657714844
2023-03-31T18:00:00Z,-56.5,-169.5,1034.7886657714844
2023-03-31T18:00:00Z,-56.5,-168.5,1035.388671875
2023-03-31T18:00:00Z,-56.5,-167.5,1035.9636840820312
2023-03-31T18:00:00Z,-56.5,-166.5,1036.4636840820312
2023-03-31T18:00:00Z,-56.5,-165.5,1036.9136657714844
2023-03-31T18:00:00Z,-56.5,-164.5,1037.3136596679688
2023-03-31T18:00:00Z,-56.5,-163.5,1037.6136779785156
2023-03-31T18:00:00Z,-56.5,-162.5,1037.7886962890625
2023-03-31T18:00:00Z,-56.5,-161.5,1037.8136596679688
2023-03-31T18:00:00Z,-56.5,-160.5,1037.6886596679688
2023-03-31T18:00:00Z,-56.5,-159.5,1037.4636840820312
2023-03-31T18:00:00Z,-56.5,-158.5,1037.138671875
2023-03-31T18:00:00Z,-56.5,-157.5,1036.7136535644531
2023-03-31T18:00:00Z,-56.5,-156.5,1036.2386474609375
2023-03-31T18:00:00Z,-56.5,-155.5,1035.7136535644531
2023-03-31T18:00:00Z,-56.5,-154.5,1035.1636657714844
2023-03-31T18:00:00Z,-56.5,-153.5,1034.5636901855469
2023-03-31T18:00:00Z,-56.5,-152.5,1033.9136962890625
2023-03-31T18:00:00Z,-56.5,-151.5,1033.1886901855469
2023-03-31T18:00:00Z,-56.5,-150.5,1032.3636779785156
2023-03-31T18:00:00Z,-56.5,-149.5,1031.4636840820312
2023-03-31T18:00:00Z,-56.5,-148.5,1030.4887084960938
2023-03-31T18:00:00Z,-56.5,-147.5,1029.4637145996094
2023-03-31T18:00:00Z,-56.5,-146.5,1028.3636779785156
2023-03-31T18:00:00Z,-56.5,-145.5,1027.2136535644531
2023-03-31T18:00:00Z,-56.5,-144.5,1026.0386657714844
2023-03-31T18:00:00Z,-56.5,-143.5,1024.8136596679688
2023-03-31T18:00:00Z,-56.5,-142.5,1023.5386657714844
2023-03-31T18:00:00Z,-56.5,-141.5,1022.2386779785156
2023-03-31T18:00:00Z,-56.5,-140.5,1020.8636779785156
2023-03-31T18:00:00Z,-56.5,-139.5,1019.4636688232422
2023-03-31T18:00:00Z,-56.5,-138.5,1018.0886688232422
2023-03-31T18:00:00Z,-56.5,-137.5,1016.6886749267578
2023-03-31T18:00:00Z,-56.5,-136.5,1015.2886810302734
2023-03-31T18:00:00Z,-56.5,-135.5,1013.888671875
2023-03-31T18:00:00Z,-56.5,-134.5,1012.4386596679688
2023-03-31T18:00:00Z,-56.5,-133.5,1010.9386749267578
2023-03-31T18:00:00Z,-56.5,-132.5,1009.388671875
2023-03-31T18:00:00Z,-56.5,-131.5,1007.8136596679688
2023-03-31T18:00:00Z,-56.5,-130.5,1006.1886749267578
2023-03-31T18:00:00Z,-56.5,-129.5,1004.5386810302734
2023-03-31T18:00:00Z,-56.5,-128.5,1002.9136810302734
2023-03-31T18:00:00Z,-56.5,-127.5,1001.263671875
2023-03-31T18:00:00Z,-56.5,-126.5,999.638671875
2023-03-31T18:00:00Z,-56.5,-125.5,998.0386810302734
2023-03-31T18:00:00Z,-56.5,-124.5,996.4636840820312
2023-03-31T18:00:00Z,-56.5,-123.5,994.9886779785156
2023-03-31T18:00:00Z,-56.5,-122.5,993.638671875
2023-03-31T18:00:00Z,-56.5,-121.5,992.388671875
2023-03-31T18:00:00Z,-56.5,-120.5,991.2386779785156
2023-03-31T18:00:00Z,-56.5,-119.5,990.1886901855469
2023-03-31T18:00:00Z,-56.5,-118.5,989.1636810302734
2023-03-31T18:00:00Z,-56.5,-117.5,988.138671875
2023-03-31T18:00:00Z,-56.5,-116.5,987.1636657714844
2023-03-31T18:00:00Z,-56.5,-115.5,986.1886596679688
2023-03-31T18:00:00Z,-56.5,-114.5,985.2386627197266
2023-03-31T18:00:00Z,-56.5,-113.5,984.4386749267578
2023-03-31T18:00:00Z,-56.5,-112.5,983.8386840820312
2023-03-31T18:00:00Z,-56.5,-111.5,983.4636840820312
2023-03-31T18:00:00Z,-56.5,-110.5,983.3386840820312
2023-03-31T18:00:00Z,-56.5,-109.5,983.4136657714844
2023-03-31T18:00:00Z,-56.5,-108.5,983.6136627197266
2023-03-31T18:00:00Z,-56.5,-107.5,983.8386840820312
2023-03-31T18:00:00Z,-56.5,-106.5,984.0386810302734
2023-03-31T18:00:00Z,-56.5,-105.5,984.1886749267578
2023-03-31T18:00:00Z,-56.5,-104.5,984.263671875
2023-03-31T18:00:00Z,-56.5,-103.5,984.2886810302734
2023-03-31T18:00:00Z,-56.5,-102.5,984.2886962890625
2023-03-31T18:00:00Z,-56.5,-101.5,984.2386779785156
2023-03-31T18:00:00Z,-56.5,-100.5,984.1136627197266
2023-03-31T18:00:00Z,-56.5,-99.5,983.9386749267578
2023-03-31T18:00:00Z,-56.5,-98.5,983.6636810302734
2023-03-31T18:00:00Z,-56.5,-97.5,983.263671875
2023-03-31T18:00:00Z,-56.5,-96.5,982.763671875
2023-03-31T18:00:00Z,-56.5,-95.5,982.2386779785156
2023-03-31T18:00:00Z,-56.5,-94.5,981.8136749267578
2023-03-31T18:00:00Z,-56.5,-93.5,981.5886840820312
2023-03-31T18:00:00Z,-56.5,-92.5,981.5136871337891
2023-03-31T18:00:00Z,-56.5,-91.5,981.513671875
2023-03-31T18:00:00Z,-56.5,-90.5,981.638671875
2023-03-31T18:00:00Z,-56.5,-89.5,981.8386688232422
2023-03-31T18:00:00Z,-56.5,-88.5,982.138671875
2023-03-31T18:00:00Z,-56.5,-87.5,982.7136840820312
2023-03-31T18:00:00Z,-56.5,-86.5,983.6136779785156
2023-03-31T18:00:00Z,-56.5,-85.5,984.7136688232422
2023-03-31T18:00:00Z,-56.5,-84.5,985.9636688232422
2023-03-31T18:00:00Z,-56.5,-83.5,987.2886810302734
2023-03-31T18:00:00Z,-56.5,-82.5,988.5886840820312
2023-03-31T18:00:00Z,-56.5,-81.5,989.888671875
2023-03-31T18:00:00Z,-56.5,-80.5,991.1886596679688
2023-03-31T18:00:00Z,-56.5,-79.5,992.4386596679688
2023-03-31T18:00:00Z,-56.5,-78.5,993.6636657714844
2023-03-31T18:00:00Z,-56.5,-77.5,994.8386688232422
2023-03-31T18:00:00Z,-56.5,-76.5,995.9386749267578
2023-03-31T18:00:00Z,-56.5,-75.5,996.9886779785156
2023-03-31T18:00:00Z,-56.5,-74.5,997.9386749267578
2023-03-31T18:00:00Z,-56.5,-73.5,998.8136749267578
2023-03-31T18:00:00Z,-56.5,-72.5,999.6636657714844
2023-03-31T18:00:00Z,-56.5,-71.5,1000.4386596679688
2023-03-31T18:00:00Z,-56.5,-70.5,1001.0386657714844
2023-03-31T18:00:00Z,-56.5,-69.5,1001.513671875
2023-03-31T18:00:00Z,-56.5,-68.5,1001.9136810302734
2023-03-31T18:00:00Z,-56.5,-67.5,1002.1886749267578
2023-03-31T18:00:00Z,-56.5,-66.5,1002.388671875
2023-03-31T18:00:00Z,-56.5,-65.5,1002.5886688232422
2023-03-31T18:00:00Z,-56.5,-64.5,1002.7636566162109
2023-03-31T18:00:00Z,-56.5,-63.5,1002.8636627197266
2023-03-31T18:00:00Z,-56.5,-62.5,1002.9136657714844
2023-03-31T18:00:00Z,-56.5,-61.5,1002.9136657714844
2023-03-31T18:00:00Z,-56.5,-60.5,1002.7886657714844
2023-03-31T18:00:00Z,-56.5,-59.5,1002.5636749267578
2023-03-31T18:00:00Z,-56.5,-58.5,1002.2886810302734
2023-03-31T18:00:00Z,-56.5,-57.5,1001.9386749267578
2023-03-31T18:00:00Z,-56.5,-56.5,1001.5636749267578
2023-03-31T18:00:00Z,-56.5,-55.5,1001.2136688232422
2023-03-31T18:00:00Z,-56.5,-54.5,1000.8636779785156
2023-03-31T18:00:00Z,-56.5,-53.5,1000.513671875
2023-03-31T18:00:00Z,-56.5,-52.5,1000.1636657714844
2023-03-31T18:00:00Z,-56.5,-51.5,999.8136749267578
2023-03-31T18:00:00Z,-56.5,-50.5,999.4386749267578
2023-03-31T18:00:00Z,-56.5,-49.5,999.0386657714844
2023-03-31T18:00:00Z,-56.5,-48.5,998.638671875
2023-03-31T18:00:00Z,-56.5,-47.5,998.2386779785156
2023-03-31T18:00:00Z,-56.5,-46.5,997.8636627197266
2023-03-31T18:00:00Z,-56.5,-45.5,997.513671875
2023-03-31T18:00:00Z,-56.5,-44.5,997.1886749267578
2023-03-31T18:00:00Z,-56.5,-43.5,996.8386688232422
2023-03-31T18:00:00Z,-56.5,-42.5,996.388671875
2023-03-31T18:00:00Z,-56.5,-41.5,995.8386840820312
2023-03-31T18:00:00Z,-56.5,-40.5,995.1886749267578
2023-03-31T18:00:00Z,-56.5,-39.5,994.5386657714844
2023-03-31T18:00:00Z,-56.5,-38.5,993.9886779785156
2023-03-31T18:00:00Z,-56.5,-37.5,993.513671875
2023-03-31T18:00:00Z,-56.5,-36.5,993.0886688232422
2023-03-31T18:00:00Z,-56.5,-35.5,992.6886749267578
2023-03-31T18:00:00Z,-56.5,-34.5,992.1886749267578
2023-03-31T18:00:00Z,-56.5,-33.5,991.5636596679688
2023-03-31T18:00:00Z,-56.5,-32.5,990.8636627197266
2023-03-31T18:00:00Z,-56.5,-31.5,989.9886779785156
2023-03-31T18:00:00Z,-56.5,-30.5,988.9136810302734
2023-03-31T18:00:00Z,-56.5,-29.5,987.6636657714844
2023-03-31T18:00:00Z,-56.5,-28.5,986.2886657714844
2023-03-31T18:00:00Z,-56.5,-27.5,984.8136749267578
2023-03-31T18:00:00Z,-56.5,-26.5,983.3136596679688
2023-03-31T18:00:00Z,-56.5,-25.5,981.9136657714844
2023-03-31T18:00:00Z,-56.5,-24.5,980.6636657714844
2023-03-31T18:00:00Z,-56.5,-23.5,979.5636596679688
2023-03-31T18:00:00Z,-56.5,-22.5,978.5886688232422
2023-03-31T18:00:00Z,-56.5,-21.5,977.763671875
2023-03-31T18:00:00Z,-56.5,-20.5,977.1136779785156
2023-03-31T18:00:00Z,-56.5,-19.5,976.5886840820312
2023-03-31T18:00:00Z,-56.5,-18.5,976.1136779785156
2023-03-31T18:00:00Z,-56.5,-17.5,975.638671875
2023-03-31T18:00:00Z,-56.5,-16.5,975.1136779785156
2023-03-31T18:00:00Z,-56.5,-15.5,974.388671875
2023-03-31T18:00:00Z,-56.5,-14.5,973.2386627197266
2023-03-31T18:00:00Z,-56.5,-13.5,971.6386566162109
2023-03-31T18:00:00Z,-56.5,-12.5,969.5886688232422
2023-03-31T18:00:00Z,-56.5,-11.5,967.2136688232422
2023-03-31T18:00:00Z,-56.5,-10.5,964.8136596679688
2023-03-31T18:00:00Z,-56.5,-9.5,962.7386779785156
2023-03-31T18:00:00Z,-56.5,-8.5,961.2136840820312
2023-03-31T18:00:00Z,-56.5,-7.5,960.2886810302734
2023-03-31T18:00:00Z,-56.5,-6.5,960.0136871337891
2023-03-31T18:00:00Z,-56.5,-5.5,960.2386779785156
2023-03-31T18:00:00Z,-56.5,-4.5,960.763671875
2023-03-31T18:00:00Z,-56.5,-3.5,961.5886840820312
2023-03-31T18:00:00Z,-56.5,-2.5,962.7886810302734
2023-03-31T18:00:00Z,-56.5,-1.5,964.2636871337891
2023-03-31T18:00:00Z,-56.5,-0.5,965.9386901855469
2023-03-31T18:00:00Z,-56.5,0.5,967.6886901855469
2023-03-31T18:00:00Z,-56.5,1.5,969.3386840820312
2023-03-31T18:00:00Z,-56.5,2.5,970.8136749267578
2023-03-31T18:00:00Z,-56.5,3.5,972.0636749267578
2023-03-31T18:00:00Z,-56.5,4.5,973.1636657714844
2023-03-31T18:00:00Z,-56.5,5.5,974.2636566162109
2023-03-31T18:00:00Z,-56.5,6.5,975.5386657714844
2023-03-31T18:00:00Z,-56.5,7.5,977.0636749267578
2023-03-31T18:00:00Z,-56.5,8.5,978.8386688232422
2023-03-31T18:00:00Z,-56.5,9.5,980.8136749267578
2023-03-31T18:00:00Z,-56.5,10.5,982.8386840820312
2023-03-31T18:00:00Z,-56.5,11.5,984.763671875
2023-03-31T18:00:00Z,-56.5,12.5,986.4886627197266
2023-03-31T18:00:00Z,-56.5,13.5,987.9386749267578
2023-03-31T18:00:00Z,-56.5,14.5,989.0636749267578
2023-03-31T18:00:00Z,-56.5,15.5,989.8386688232422
2023-03-31T18:00:00Z,-56.5,16.5,990.2886810302734
2023-03-31T18:00:00Z,-56.5,17.5,990.4136810302734
2023-03-31T18:00:00Z,-56.5,18.5,990.1886749267578
2023-03-31T18:00:00Z,-56.5,19.5,989.638671875
2023-03-31T18:00:00Z,-56.5,20.5,988.7886657714844
2023-03-31T18:00:00Z,-56.5,21.5,987.638671875
2023-03-31T18:00:00Z,-56.5,22.5,986.1886749267578
2023-03-31T18:00:00Z,-56.5,23.5,984.4636688232422
2023-03-31T18:00:00Z,-56.5,24.5,982.4886627197266
2023-03-31T18:00:00Z,-56.5,25.5,980.2886657714844
2023-03-31T18:00:00Z,-56.5,26.5,977.9386749267578
2023-03-31T18:00:00Z,-56.5,27.5,975.4636840820312
2023-03-31T18:00:00Z,-56.5,28.5,972.8886871337891
2023-03-31T18:00:00Z,-56.5,29.5,970.2886810302734
2023-03-31T18:00:00Z,-56.5,30.5,967.7136840820312
2023-03-31T18:00:00Z,-56.5,31.5,965.3136901855469
2023-03-31T18:00:00Z,-56.5,32.5,963.4386749267578
2023-03-31T18:00:00Z,-56.5,33.5,962.3386688232422
2023-03-31T18:00:00Z,-56.5,34.5,961.9886779785156
2023-03-31T18:00:00Z,-56.5,35.5,962.3636779785156
2023-03-31T18:00:00Z,-56.5,36.5,963.3636779785156
2023-03-31T18:00:00Z,-56.5,37.5,964.6386871337891
2023-03-31T18:00:00Z,-56.5,38.5,965.7886810302734
2023-03-31T18:00:00Z,-56.5,39.5,966.7136688232422
2023-03-31T18:00:00Z,-56.5,40.5,967.5386810302734
2023-03-31T18:00:00Z,-56.5,41.5,968.2886810302734
2023-03-31T18:00:00Z,-56.5,42.5,968.9886779785156
2023-03-31T18:00:00Z,-56.5,43.5,969.7136688232422
2023-03-31T18:00:00Z,-56.5,44.5,970.4636535644531
2023-03-31T18:00:00Z,-56.5,45.5,971.1636657714844
2023-03-31T18:00:00Z,-56.5,46.5,971.763671875
2023-03-31T18:00:00Z,-56.5,47.5,972.388671875
2023-03-31T18:00:00Z,-56.5,48.5,973.138671875
2023-03-31T18:00:00Z,-56.5,49.5,974.0886688232422
2023-03-31T18:00:00Z,-56.5,50.5,975.3386688232422
2023-03-31T18:00:00Z,-56.5,51.5,976.8136749267578
2023-03-31T18:00:00Z,-56.5,52.5,978.4136810302734
2023-03-31T18:00:00Z,-56.5,53.5,980.1136627197266
2023-03-31T18:00:00Z,-56.5,54.5,981.7886657714844
2023-03-31T18:00:00Z,-56.5,55.5,983.3136749267578
2023-03-31T18:00:00Z,-56.5,56.5,984.6636657714844
2023-03-31T18:00:00Z,-56.5,57.5,985.7886657714844
2023-03-31T18:00:00Z,-56.5,58.5,986.6136779785156
2023-03-31T18:00:00Z,-56.5,59.5,987.1636810302734
2023-03-31T18:00:00Z,-56.5,60.5,987.5386810302734
2023-03-31T18:00:00Z,-56.5,61.5,987.7636871337891
2023-03-31T18:00:00Z,-56.5,62.5,987.8886871337891
2023-03-31T18:00:00Z,-56.5,63.5,988.0636749267578
2023-03-31T18:00:00Z,-56.5,64.5,988.4136657714844
2023-03-31T18:00:00Z,-56.5,65.5,988.9886627197266
2023-03-31T18:00:00Z,-56.5,66.5,989.8136596679688
2023-03-31T18:00:00Z,-56.5,67.5,990.888671875
2023-03-31T18:00:00Z,-56.5,68.5,992.1636810302734
2023-03-31T18:00:00Z,-56.5,69.5,993.5386810302734
2023-03-31T18:00:00Z,-56.5,70.5,994.9386749267578
2023-03-31T18:00:00Z,-56.5,71.5,996.3386688232422
2023-03-31T18:00:00Z,-56.5,72.5,997.638671875
2023-03-31T18:00:00Z,-56.5,73.5,998.8136749267578
2023-03-31T18:00:00Z,-56.5,74.5,999.888671875
2023-03-31T18:00:00Z,-56.5,75.5,1000.8136749267578
2023-03-31T18:00:00Z,-56.5,76.5,1001.638671875
2023-03-31T18:00:00Z,-56.5,77.5,1002.4386596679688
2023-03-31T18:00:00Z,-56.5,78.5,1003.1136627197266
2023-03-31T18:00:00Z,-56.5,79.5,1003.638671875
2023-03-31T18:00:00Z,-56.5,80.5,1004.0636596679688
2023-03-31T18:00:00Z,-56.5,81.5,1004.3386535644531
2023-03-31T18:00:00Z,-56.5,82.5,1004.513671875
2023-03-31T18:00:00Z,-56.5,83.5,1004.638671875
2023-03-31T18:00:00Z,-56.5,84.5,1004.7386627197266
2023-03-31T18:00:00Z,-56.5,85.5,1004.7386627197266
2023-03-31T18:00:00Z,-56.5,86.5,1004.638671875
2023-03-31T18:00:00Z,-56.5,87.5,1004.5386810302734
2023-03-31T18:00:00Z,-56.5,88.5,1004.388671875
2023-03-31T18:00:00Z,-56.5,89.5,1004.1886749267578
2023-03-31T18:00:00Z,-56.5,90.5,1003.9886779785156
2023-03-31T18:00:00Z,-56.5,91.5,1003.763671875
2023-03-31T18:00:00Z,-56.5,92.5,1003.513671875
2023-03-31T18:00:00Z,-56.5,93.5,1003.263671875
2023-03-31T18:00:00Z,-56.5,94.5,1003.0386657714844
2023-03-31T18:00:00Z,-56.5,95.5,1002.8386688232422
2023-03-31T18:00:00Z,-56.5,96.5,1002.6136779785156
2023-03-31T18:00:00Z,-56.5,97.5,1002.388671875
2023-03-31T18:00:00Z,-56.5,98.5,1002.1636810302734
2023-03-31T18:00:00Z,-56.5,99.5,1001.9386901855469
2023-03-31T18:00:00Z,-56.5,100.5,1001.7386779785156
2023-03-31T18:00:00Z,-56.5,101.5,1001.5386810302734
2023-03-31T18:00:00Z,-56.5,102.5,1001.3136749267578
2023-03-31T18:00:00Z,-56.5,103.5,1001.0886688232422
2023-03-31T18:00:00Z,-56.5,104.5,1000.8386688232422
2023-03-31T18:00:00Z,-56.5,105.5,1000.5636596679688
2023-03-31T18:00:00Z,-56.5,106.5,1000.3386688232422
2023-03-31T18:00:00Z,-56.5,107.5,1000.138671875
2023-03-31T18:00:00Z,-56.5,108.5,999.9386749267578
2023-03-31T18:00:00Z,-56.5,109.5,999.7386779785156
2023-03-31T18:00:00Z,-56.5,110.5,999.5386657714844
2023-03-31T18:00:00Z,-56.5,111.5,999.3136749267578
2023-03-31T18:00:00Z,-56.5,112.5,999.0636901855469
2023-03-31T18:00:00Z,-56.5,113.5,998.8636779785156
2023-03-31T18:00:00Z,-56.5,114.5,998.7386779785156
2023-03-31T18:00:00Z,-56.5,115.5,998.6636810302734
2023-03-31T18:00:00Z,-56.5,116.5,998.638671875
2023-03-31T18:00:00Z,-56.5,117.5,998.6636657714844
2023-03-31T18:00:00Z,-56.5,118.5,998.6886596679688
2023-03-31T18:00:00Z,-56.5,119.5,998.6636657714844
2023-03-31T18:00:00Z,-56.5,120.5,998.6636657714844
2023-03-31T18:00:00Z,-56.5,121.5,998.6636657714844
2023-03-31T18:00:00Z,-56.5,122.5,998.6136627197266
2023-03-31T18:00:00Z,-56.5,123.5,998.5386505126953
2023-03-31T18:00:00Z,-56.5,124.5,998.4636535644531
2023-03-31T18:00:00Z,-56.5,125.5,998.3386688232422
2023-03-31T18:00:00Z,-56.5,126.5,998.138671875
2023-03-31T18:00:00Z,-56.5,127.5,997.8886566162109
2023-03-31T18:00:00Z,-56.5,128.5,997.5886535644531
2023-03-31T18:00:00Z,-56.5,129.5,997.263671875
2023-03-31T18:00:00Z,-56.5,130.5,996.888671875
2023-03-31T18:00:00Z,-56.5,131.5,996.4636688232422
2023-03-31T18:00:00Z,-56.5,132.5,995.9886779785156
2023-03-31T18:00:00Z,-56.5,133.5,995.4886779785156
2023-03-31T18:00:00Z,-56.5,134.5,994.9386749267578
2023-03-31T18:00:00Z,-56.5,135.5,994.4136657714844
2023-03-31T18:00:00Z,-56.5,136.5,994.0386657714844
2023-03-31T18:00:00Z,-56.5,137.5,993.9136657714844
2023-03-31T18:00:00Z,-56.5,138.5,994.1386566162109
2023-03-31T18:00:00Z,-56.5,139.5,994.6136627197266
2023-03-31T18:00:00Z,-56.5,140.5,995.2136840820312
2023-03-31T18:00:00Z,-56.5,141.5,995.8636779785156
2023-03-31T18:00:00Z,-56.5,142.5,996.4886627197266
2023-03-31T18:00:00Z,-56.5,143.5,997.1136779785156
2023-03-31T18:00:00Z,-56.5,144.5,997.8386840820312
2023-03-31T18:00:00Z,-56.5,145.5,998.6886749267578
2023-03-31T18:00:00Z,-56.5,146.5,999.5886688232422
2023-03-31T18:00:00Z,-56.5,147.5,1000.4386596679688
2023-03-31T18:00:00Z,-56.5,148.5,1001.1886596679688
2023-03-31T18:00:00Z,-56.5,149.5,1001.763671875
2023-03-31T18:00:00Z,-56.5,150.5,1002.0886688232422
2023-03-31T18:00:00Z,-56.5,151.5,1002.1886596679688
2023-03-31T18:00:00Z,-56.5,152.5,1002.0136566162109
2023-03-31T18:00:00Z,-56.5,153.5,1001.513671875
2023-03-31T18:00:00Z,-56.5,154.5,1000.6636810302734
2023-03-31T18:00:00Z,-56.5,155.5,999.513671875
2023-03-31T18:00:00Z,-56.5,156.5,998.388671875
2023-03-31T18:00:00Z,-56.5,157.5,997.6636810302734
2023-03-31T18:00:00Z,-56.5,158.5,997.4886779785156
2023-03-31T18:00:00Z,-56.5,159.5,997.9136657714844
2023-03-31T18:00:00Z,-56.5,160.5,998.888671875
2023-03-31T18:00:00Z,-56.5,161.5,1000.1886749267578
2023-03-31T18:00:00Z,-56.5,162.5,1001.5636596679688
2023-03-31T18:00:00Z,-56.5,163.5,1002.8386535644531
2023-03-31T18:00:00Z,-56.5,164.5,1004.1136627197266
2023-03-31T18:00:00Z,-56.5,165.5,1005.4386749267578
2023-03-31T18:00:00Z,-56.5,166.5,1006.7386779785156
2023-03-31T18:00:00Z,-56.5,167.5,1008.0386810302734
2023-03-31T18:00:00Z,-56.5,168.5,1009.3136749267578
2023-03-31T18:00:00Z,-56.5,169.5,1010.5636596679688
2023-03-31T18:00:00Z,-56.5,170.5,1011.8136596679688
2023-03-31T18:00:00Z,-56.5,171.5,1013.0386657714844
2023-03-31T18:00:00Z,-56.5,172.5,1014.2886657714844
2023-03-31T18:00:00Z,-56.5,173.5,1015.5886688232422
2023-03-31T18:00:00Z,-56.5,174.5,1016.9136657714844
2023-03-31T18:00:00Z,-56.5,175.5,1018.2386627197266
2023-03-31T18:00:00Z,-56.5,176.5,1019.5636749267578
2023-03-31T18:00:00Z,-56.5,177.5,1020.9386749267578
2023-03-31T18:00:00Z,-56.5,178.5,1022.3386688232422
2023-03-31T18:00:00Z,-56.5,179.5,1023.7386627197266
2023-03-31T18:00:00Z,-55.5,-179.5,1023.8636779785156
2023-03-31T18:00:00Z,-55.5,-178.5,1025.263671875
2023-03-31T18:00:00Z,-55.5,-177.5,1026.6136779785156
2023-03-31T18:00:00Z,-55.5,-176.5,1027.9136657714844
2023-03-31T18:00:00Z,-55.5,-175.5,1029.138671875
2023-03-31T18:00:00Z,-55.5,-174.5,1030.2637023925781
2023-03-31T18:00:00Z,-55.5,-173.5,1031.263671875
2023-03-31T18:00:00Z,-55.5,-172.5,1032.1636657714844
2023-03-31T18:00:00Z,-55.5,-171.5,1033.0137023925781
2023-03-31T18:00:00Z,-55.5,-170.5,1033.7886962890625
2023-03-31T18:00:00Z,-55.5,-169.5,1034.4636535644531
2023-03-31T18:00:00Z,-55.5,-168.5,1035.0886535644531
2023-03-31T18:00:00Z,-55.5,-167.5,1035.6886901855469
2023-03-31T18:00:00Z,-55.5,-166.5,1036.2136840820312
2023-03-31T18:00:00Z,-55.5,-165.5,1036.6886596679688
2023-03-31T18:00:00Z,-55.5,-164.5,1037.138671875
2023-03-31T18:00:00Z,-55.5,-163.5,1037.513671875
2023-03-31T18:00:00Z,-55.5,-162.5,1037.8136596679688
2023-03-31T18:00:00Z,-55.5,-161.5,1037.9886474609375
2023-03-31T18:00:00Z,-55.5,-160.5,1038.0136413574219
2023-03-31T18:00:00Z,-55.5,-159.5,1037.888671875
2023-03-31T18:00:00Z,-55.5,-158.5,1037.6136779785156
2023-03-31T18:00:00Z,-55.5,-157.5,1037.263671875
2023-03-31T18:00:00Z,-55.5,-156.5,1036.8636779785156
2023-03-31T18:00:00Z,-55.5,-155.5,1036.388671875
2023-03-31T18:00:00Z,-55.5,-154.5,1035.9136657714844
2023-03-31T18:00:00Z,-55.5,-153.5,1035.4136657714844
2023-03-31T18:00:00Z,-55.5,-152.5,1034.8386840820312
2023-03-31T18:00:00Z,-55.5,-151.5,1034.1636962890625
2023-03-31T18:00:00Z,-55.5,-150.5,1033.388671875
