time,latitude,longitude,air,cldc,lflx,qsminq,rhum,sflx,shum,slp,smina,sst,uairt,ulflx,upstr,uspeh,uwnd,vairt,vlflx,vpstr,vspeh,vwnd,wspd,wspd3
UTC,degrees_north,degrees_east,degC,okta,grams/kg m/s,grams/kg,%,degC m/s,grams/kg,millibars,degC,degC,degC m/s,grams/kg m/s,m^2/s^2,grams/kg m/s,m/s,degC m/s,grams/kg m/s,m^2/s^2,grams/kg m/s,m/s,m/s,m**3/s**3
2023-03-01T00:00:00Z,7.0,165.0,31.0,6.0,39.6,5.14,72.1,-13.9,20.25,1013.5,-1.8,29.2,-238.7,-39.6,-59.2999,-155.9,-7.7,0.0,0.0,1.0E-4,0.0,-2.842171E-14,7.7,456.5
2023-03-01T00:00:00Z,7.0,167.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,7.0,169.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,7.0,171.0,27.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.83,28.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,7.0,173.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,7.0,175.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,7.0,177.0,28.03,5.7,41.0,4.18,77.9,5.9,18.38,1011.57,0.6,27.7,-114.4,-35.5,-33.1999,-78.7,-4.17,-52.1,-20.5,-15.7999,-35.7,-1.9,5.13,338.0
2023-03-01T00:00:00Z,7.0,179.0,26.98,4.0,55.9,4.93,83.8,18.5,18.6,1009.59,1.5,27.95,-143.3,-27.5,-42.5999,-98.9,-5.31,-118.7,-46.6,-52.9999,-84.2,-4.52,7.98,795.5
2023-03-01T00:00:00Z,5.0,-179.0,27.87,5.5,39.9,5.2,85.5,4.4,18.97,1007.87,0.75,28.61,-151.6,-34.1,-37.1999,-122.3,-5.43,-14.9,3.0,-4.4999,9.9,-0.51,6.26,305.0
2023-03-01T00:00:00Z,5.0,-177.0,27.55,4.0,23.6,3.81,80.1,6.8,18.38,1007.91,1.1,28.2,-168.2,-23.3,-37.8999,-112.2,-6.11,29.7,4.1,6.7001,19.8,1.08,6.2,238.5
2023-03-01T00:00:00Z,5.0,-175.0,27.38,3.0,35.2,4.76,85.0,5.1,19.38,1010.5,0.93,28.3,-152.7,-25.4,-41.7999,-108.4,-5.54,103.5,18.4,31.1001,71.6,3.73,7.53,451.0
2023-03-01T00:00:00Z,5.0,-173.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1011.7,NaN,28.26,NaN,NaN,-44.4999,NaN,-6.46,NaN,NaN,-0.4999,NaN,-0.22,6.58,322.5
2023-03-01T00:00:00Z,5.0,-171.0,27.33,NaN,NaN,NaN,84.7,NaN,NaN,NaN,0.95,28.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-169.0,27.44,NaN,NaN,NaN,83.5,NaN,NaN,NaN,0.84,28.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-167.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-165.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-163.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-161.0,28.0,NaN,NaN,NaN,85.3,-10.2,NaN,NaN,-2.0,26.0,-109.4,NaN,-19.8999,NaN,-3.91,91.8,NaN,16.7001,NaN,3.28,5.1,132.5
2023-03-01T00:00:00Z,5.0,-159.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-157.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-155.0,26.98,NaN,NaN,NaN,83.4,NaN,NaN,NaN,NaN,NaN,-176.8,NaN,-51.2999,NaN,-6.55,-62.4,NaN,-19.7999,NaN,-2.32,7.47,482.5
2023-03-01T00:00:00Z,5.0,-153.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-151.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-149.0,25.5,6.0,25.9,2.29,98.2,17.0,20.1,1009.0,1.5,27.0,-288.1,-25.9,-127.6999,-227.1,-11.3,0.0,0.0,1.0E-4,0.0,-2.842171E-14,11.3,1443.0
2023-03-01T00:00:00Z,5.0,-147.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1012.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-145.0,NaN,4.0,NaN,NaN,NaN,NaN,NaN,1010.25,NaN,25.0,NaN,NaN,-66.1999,NaN,-8.08,NaN,NaN,-11.6999,NaN,-1.42,8.2,551.5
2023-03-01T00:00:00Z,5.0,-143.0,29.0,5.0,-11.6,-1.62,85.4,-28.8,21.47,1009.0,-4.0,25.0,-205.6,11.5,-51.0999,-152.2,-7.09,36.3,-2.0,9.0001,26.8,1.25,7.2,373.0
2023-03-01T00:00:00Z,5.0,-141.0,26.55,NaN,NaN,NaN,85.5,NaN,NaN,NaN,NaN,NaN,-183.7,NaN,-54.8999,NaN,-6.92,-73.4,NaN,-22.4999,NaN,-2.75,7.72,499.5
2023-03-01T00:00:00Z,5.0,-139.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-137.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-135.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-133.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-131.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-129.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-127.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1012.4,NaN,26.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-125.0,26.93,NaN,NaN,NaN,85.2,NaN,NaN,NaN,NaN,NaN,-142.5,NaN,-37.6999,NaN,-5.29,-101.3,NaN,-26.9999,NaN,-3.75,6.81,358.0
2023-03-01T00:00:00Z,5.0,-123.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-121.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-119.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-117.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-115.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-113.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-111.0,27.63,NaN,NaN,NaN,86.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-109.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-107.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-105.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-103.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1010.26,NaN,29.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-101.0,27.0,NaN,3.6,0.5,92.1,-7.2,20.67,1011.04,-1.0,29.3,-148.9,-2.8,-39.6999,-114.0,-5.52,-125.0,-2.3,-33.2999,-95.7,-4.63,7.2,373.0
2023-03-01T00:00:00Z,5.0,-99.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1011.81,NaN,29.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-97.0,26.0,8.0,NaN,NaN,92.0,NaN,19.46,1009.86,NaN,29.48,-93.6,NaN,-25.8999,-70.0,-3.6,-162.1,NaN,-44.8999,-121.3,-6.24,7.2,373.0
2023-03-01T00:00:00Z,5.0,-95.0,27.81,NaN,NaN,NaN,82.3,4.6,NaN,NaN,1.23,29.46,-56.1,NaN,-9.8999,NaN,-1.96,-16.8,NaN,-3.3999,NaN,-0.56,3.84,93.0
2023-03-01T00:00:00Z,5.0,-93.0,29.33,6.0,NaN,NaN,79.1,0.0,19.75,1011.37,0.0,30.0,67.9,NaN,19.0001,40.2,2.4,-9.6,NaN,4.6001,33.7,-0.21,5.13,202.5
2023-03-01T00:00:00Z,5.0,-91.0,28.5,6.0,16.0,6.15,82.2,5.2,20.01,1011.5,2.0,29.0,30.4,13.9,2.9001,21.4,1.13,17.6,8.0,1.7001,12.3,0.65,1.3,9.0
2023-03-01T00:00:00Z,5.0,-89.0,28.17,4.7,20.8,6.38,81.0,4.0,19.41,1009.8,1.23,29.4,-84.8,-18.2,-12.7999,-59.6,-2.98,-38.5,-7.2,-8.1999,-28.4,-1.33,3.47,85.5
2023-03-01T00:00:00Z,5.0,-87.0,28.38,3.5,40.1,8.83,74.0,7.9,17.9,1009.32,1.62,30.0,-104.7,-35.2,-15.9999,-65.1,-3.67,12.9,5.3,2.6001,7.2,0.44,4.23,79.5
2023-03-01T00:00:00Z,5.0,-85.0,28.76,6.0,42.7,8.87,72.0,5.4,17.77,1010.86,1.21,29.97,-108.0,-36.6,-16.6999,-64.9,-3.73,53.2,11.1,15.0001,35.9,1.88,5.2,217.0
2023-03-01T00:00:00Z,5.0,-83.0,28.35,NaN,NaN,NaN,NaN,6.2,NaN,NaN,1.3,29.6,-58.7,NaN,-9.3999,NaN,-2.26,-123.9,NaN,-14.2999,NaN,-3.38,4.1,74.0
2023-03-01T00:00:00Z,5.0,-81.0,27.41,NaN,NaN,NaN,81.0,0.3,18.04,1011.66,-0.07,28.15,-88.6,NaN,-19.3999,-44.8,-3.17,-93.5,NaN,-25.6999,-70.9,-3.27,5.59,311.5
2023-03-01T00:00:00Z,5.0,-79.0,26.16,4.6,21.1,3.87,86.3,-3.7,18.22,1011.23,-0.35,26.42,-13.3,0.2,-2.7999,-9.2,-0.51,-102.9,-19.0,-29.7999,-67.7,-3.81,4.87,307.0
2023-03-01T00:00:00Z,5.0,-77.0,25.48,4.0,NaN,NaN,86.5,-5.6,17.2,1010.88,-1.5,26.55,9.8,NaN,0.2001,12.7,0.54,10.8,NaN,4.4001,46.6,0.7,4.53,111.5
2023-03-01T00:00:00Z,5.0,-75.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-73.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-71.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-69.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-67.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-65.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-63.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-61.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-59.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-57.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-55.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-53.0,26.5,4.3,NaN,5.27,76.1,NaN,16.44,1014.07,0.5,28.0,-118.5,NaN,-27.1999,-70.4,-4.56,-99.4,NaN,-22.7999,-59.1,-3.82,5.95,212.0
2023-03-01T00:00:00Z,5.0,-51.0,26.57,5.8,49.1,6.1,78.6,12.5,16.93,1012.27,1.56,27.52,-186.6,-40.8,-69.7999,-133.0,-7.22,-116.1,-26.5,-41.2999,-75.2,-4.46,8.77,857.5
2023-03-01T00:00:00Z,5.0,-49.0,26.81,7.0,46.9,5.3,79.8,9.0,17.37,1013.64,1.35,27.11,-185.4,-37.8,-67.1999,-125.6,-7.17,-120.6,-21.9,-46.0999,-76.3,-4.61,9.1,850.0
2023-03-01T00:00:00Z,5.0,-47.0,27.15,4.9,54.1,5.36,78.1,4.3,17.52,1012.36,0.28,27.51,-121.2,-43.3,-45.5999,-72.3,-4.74,-149.9,-30.6,-51.1999,-95.2,-5.87,8.14,675.0
2023-03-01T00:00:00Z,5.0,-45.0,26.99,4.3,48.6,4.66,77.0,15.1,17.12,1012.33,1.3,28.5,-141.3,-40.1,-54.6999,-90.5,-4.83,-208.1,-26.2,-80.2999,-129.1,-7.63,9.43,1169.0
2023-03-01T00:00:00Z,5.0,-43.0,26.35,NaN,NaN,NaN,87.4,NaN,18.69,1014.25,NaN,NaN,-258.9,NaN,-148.4999,-149.5,-9.77,-308.6,NaN,-176.9999,-178.1,-11.64,15.2,3512.0
2023-03-01T00:00:00Z,5.0,-41.0,29.35,NaN,NaN,NaN,80.5,NaN,20.5,1016.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-39.0,27.12,NaN,NaN,NaN,78.6,4.6,NaN,NaN,0.68,27.81,-98.9,NaN,-25.7999,NaN,-3.64,-150.7,NaN,-39.2999,NaN,-5.55,6.9,352.0
2023-03-01T00:00:00Z,5.0,-37.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-35.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-33.0,26.0,8.0,NaN,NaN,92.0,NaN,19.26,1012.17,NaN,27.97,-8.9,NaN,-0.2999,-6.6,-0.34,24.4,NaN,0.9001,18.1,0.94,1.0,1.0
2023-03-01T00:00:00Z,5.0,-31.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1011.74,NaN,28.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-29.0,26.45,5.0,15.7,5.03,85.5,1.4,18.37,1011.46,0.36,28.16,-97.2,-15.2,-23.1999,-60.3,-3.61,-118.5,-8.3,-32.4999,-85.8,-4.32,5.98,352.0
2023-03-01T00:00:00Z,5.0,-27.0,27.29,4.9,33.0,6.64,77.5,6.3,17.51,1011.92,1.25,28.68,-46.3,-5.8,-9.3999,-28.3,-1.69,-118.7,-29.3,-24.2999,-75.0,-4.32,5.22,166.5
2023-03-01T00:00:00Z,5.0,-25.0,27.53,6.0,33.7,6.97,76.1,6.0,17.52,1011.39,1.09,28.24,-29.2,-6.1,-7.7999,-14.9,-1.08,-116.2,-29.7,-26.8999,-72.0,-4.25,4.9,208.0
2023-03-01T00:00:00Z,5.0,-23.0,27.69,NaN,NaN,NaN,79.3,4.7,NaN,NaN,1.27,28.96,-13.4,NaN,-2.8999,NaN,-0.5,-68.6,NaN,-10.2999,NaN,-2.46,3.51,74.0
2023-03-01T00:00:00Z,5.0,-21.0,27.56,4.4,37.2,7.14,77.2,8.3,17.87,1011.18,1.33,28.89,-52.1,-18.5,-13.2999,-31.3,-1.91,-89.7,-26.2,-18.5999,-56.7,-3.3,4.62,155.0
2023-03-01T00:00:00Z,5.0,-19.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,-17.0,26.0,4.7,23.9,6.04,89.1,11.9,18.57,1011.21,3.0,28.83,52.3,11.0,7.5001,33.4,2.04,-51.1,-17.2,-11.1999,-43.5,-2.02,3.52,85.0
2023-03-01T00:00:00Z,5.0,-15.0,27.86,4.8,20.5,5.27,79.8,0.7,18.71,1012.61,0.38,28.19,30.2,-1.7,10.5001,23.2,1.07,3.8,1.1,-1.7999,2.2,0.06,4.75,231.0
2023-03-01T00:00:00Z,5.0,-13.0,28.3,4.7,21.6,5.17,78.5,-2.3,18.76,1010.92,0.08,29.98,70.2,9.2,12.9001,43.3,2.42,-23.5,7.9,-3.0999,-15.9,-0.85,4.0,126.5
2023-03-01T00:00:00Z,5.0,-11.0,28.84,5.0,25.7,6.45,80.6,7.3,19.98,1011.15,1.75,29.54,38.5,13.2,6.8001,25.6,1.43,-22.4,-3.2,-2.5999,-15.6,-0.7,3.84,99.0
2023-03-01T00:00:00Z,5.0,-9.0,29.2,5.5,31.0,7.55,78.4,0.8,19.68,1009.41,1.11,29.75,48.3,14.8,8.7001,29.2,1.4,27.8,-6.9,9.9001,12.5,1.3,4.98,197.0
2023-03-01T00:00:00Z,5.0,-7.0,27.96,5.7,41.8,8.59,79.3,9.8,18.99,1009.56,2.21,29.63,92.4,32.7,20.3001,58.6,3.5,-9.9,-14.4,-0.9999,-4.2,-0.36,4.95,154.0
2023-03-01T00:00:00Z,5.0,-5.0,28.42,4.9,43.4,6.47,85.5,8.2,20.72,1009.71,0.85,29.76,63.0,22.8,16.2001,42.9,2.1,155.8,33.3,34.0001,108.7,4.74,6.04,316.0
2023-03-01T00:00:00Z,5.0,-3.0,29.29,4.8,42.9,6.72,80.4,10.2,20.54,1010.76,1.45,29.97,80.4,16.0,18.4001,54.4,2.87,107.9,26.4,26.7001,77.9,3.74,6.26,299.0
2023-03-01T00:00:00Z,5.0,-1.0,28.25,4.5,31.4,5.76,84.3,11.8,20.21,1009.98,1.89,29.84,79.0,15.5,15.8001,59.5,2.56,81.4,14.0,17.1001,53.4,2.76,5.55,235.0
2023-03-01T00:00:00Z,5.0,1.0,29.08,4.8,24.6,4.36,82.5,-2.7,20.7,1010.74,-0.3,29.09,90.7,12.5,19.2001,66.1,3.13,112.3,16.8,23.8001,84.2,3.71,5.66,232.5
2023-03-01T00:00:00Z,5.0,3.0,29.37,8.0,56.9,9.35,76.4,11.4,19.52,1009.9,1.97,31.33,119.7,37.9,26.0001,77.7,4.02,130.5,37.0,34.9001,91.3,4.48,6.5,369.0
2023-03-01T00:00:00Z,5.0,5.0,28.57,4.3,21.3,3.41,84.2,-3.7,20.53,1009.09,-0.87,28.14,35.4,9.9,9.0001,26.6,1.45,133.5,18.5,27.5001,96.1,4.57,5.12,195.0
2023-03-01T00:00:00Z,5.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,19.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,27.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,29.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,31.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,33.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,35.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,37.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01T00:00:00Z,5.0,39.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
